series,iteration,timesteps,elapsed_s,total,success,episode_length,balance,height,large_actions,smooth_actions
go1_train_1_8_budget,500.0,49250304.0,1420.549,118.101,0.0,54.715,102.212,63.721,-16.311,-31.521
go1_train_1_8_budget,510.0,50233344.0,1447.407,118.091,0.0,54.894,102.495,63.81,-16.515,-31.699
go1_train_1_8_budget,520.0,51216384.0,1474.291,118.36,0.0,54.945,102.62,64.095,-16.597,-31.759
go1_train_1_8_budget,530.0,52199424.0,1501.231,118.711,0.0,55.121,102.928,64.323,-16.704,-31.836
go1_train_1_8_budget,540.0,53182464.0,1528.049,118.482,0.0,55.085,102.814,64.168,-16.749,-31.751
go1_train_1_8_budget,550.0,54165504.0,1554.879,119.193,0.0,55.357,103.318,64.604,-16.898,-31.831
go1_train_1_8_budget,560.0,55148544.0,1581.486,120.434,0.0,55.831,104.173,65.58,-17.253,-32.066
go1_train_1_8_budget,570.0,56131584.0,1608.016,120.96,0.0,56.036,104.57,66.009,-17.44,-32.179
go1_train_1_8_budget,580.0,57114624.0,1634.623,121.426,0.0,56.284,105.037,66.351,-17.594,-32.368
go1_train_1_8_budget,590.0,58097664.0,1661.204,121.2,0.0,56.284,105.073,66.604,-18.045,-32.432
go1_train_1_8_budget,600.0,59080704.0,1687.774,120.935,0.0,56.283,104.961,66.35,-18.011,-32.366
go1_train_1_8_budget,610.0,60063744.0,1714.243,121.575,0.0,56.61,105.61,66.92,-18.241,-32.713
go1_train_1_8_budget,620.0,61046784.0,1740.662,121.636,0.0,56.68,105.706,67.023,-18.273,-32.819
go1_train_1_8_budget,630.0,62029824.0,1767.019,122.608,0.0,57.173,106.592,67.692,-18.583,-33.094
go1_train_1_8_budget,640.0,63012864.0,1793.236,122.776,0.0,57.361,106.907,68.071,-18.975,-33.227
go1_train_1_8_budget,650.0,63995904.0,1819.432,122.628,0.0,57.28,106.76,68.005,-18.857,-33.28
go1_train_1_8_budget,660.0,64978944.0,1845.72,122.423,0.0,57.149,106.511,67.736,-18.574,-33.25
go1_train_1_8_budget,670.0,65961984.0,1872.08,121.87,0.0,57.05,106.278,67.374,-18.43,-33.352
go1_train_1_8_budget,680.0,66945024.0,1898.386,122.419,0.0,57.261,106.738,67.812,-18.588,-33.544
go1_train_1_8_budget,690.0,67928064.0,1924.657,122.113,0.0,57.18,106.55,67.747,-18.614,-33.57
go1_train_1_8_budget,700.0,68911104.0,1950.925,123.263,0.0,57.692,107.431,68.475,-18.775,-33.869
go1_train_1_8_budget,710.0,69894144.0,1977.088,123.436,0.0,57.794,107.613,68.73,-18.96,-33.946
go1_train_1_8_budget,720.0,70877184.0,2003.172,123.836,0.0,58.035,108.054,69.191,-19.378,-34.031
go1_train_1_8_budget,730.0,71860224.0,2029.157,124.267,0.0,58.223,108.424,69.684,-19.679,-34.161
go1_train_1_8_budget,740.0,72843264.0,2055.078,123.856,0.0,58.152,108.227,69.56,-19.739,-34.192
go1_train_1_8_budget,750.0,73826304.0,2081.113,123.742,0.0,58.089,108.128,69.382,-19.662,-34.107
go1_train_1_8_budget,760.0,74809344.0,2107.016,124.308,0.0,58.298,108.542,69.784,-19.789,-34.229
go1_train_1_8_budget,770.0,75792384.0,2133.015,124.242,0.0,58.281,108.554,69.746,-19.678,-34.38
go1_train_1_8_budget,780.0,76775424.0,2158.927,124.137,0.0,58.341,108.59,69.883,-19.888,-34.447
go1_train_1_8_budget,790.0,77758464.0,2184.797,124.414,0.0,58.657,109.16,70.109,-20.112,-34.744
go1_train_1_8_budget,800.0,78741504.0,2210.704,124.509,0.0,58.737,109.328,70.349,-20.265,-34.902
go1_train_1_8_budget,810.0,79724544.0,2236.587,125.058,0.0,59.028,109.85,70.776,-20.415,-35.152
go1_train_1_8_budget,820.0,80707584.0,2262.427,124.413,0.0,58.835,109.435,70.557,-20.429,-35.15
go1_train_1_8_budget,830.0,81690624.0,2288.357,125.048,0.0,59.074,109.884,70.969,-20.525,-35.279
go1_train_1_8_budget,840.0,82673664.0,2314.132,125.327,0.0,59.113,109.935,71.162,-20.528,-35.243
go1_train_1_8_budget,850.0,83656704.0,2339.77,124.948,0.0,59.009,109.746,70.933,-20.535,-35.197
go1_train_1_8_budget,860.0,84639744.0,2365.467,126.104,0.0,59.387,110.476,71.3,-20.322,-35.349
go1_train_1_8_budget,870.0,85622784.0,2391.228,125.138,0.0,59.075,109.889,70.525,-20.086,-35.19
go1_train_1_8_budget,880.0,86605824.0,2417.07,125.484,0.0,59.073,109.94,70.833,-19.951,-35.337
go1_train_1_8_budget,890.0,87588864.0,2442.935,125.545,0.0,59.143,110.084,71.102,-20.323,-35.318
go1_train_1_8_budget,900.0,88571904.0,2468.789,125.963,0.0,59.271,110.307,71.472,-20.464,-35.351
go1_train_1_8_budget,910.0,89554944.0,2494.602,125.737,0.0,59.241,110.216,71.385,-20.478,-35.387
go1_train_1_8_budget,920.0,90537984.0,2520.467,125.544,0.0,59.149,110.091,71.174,-20.451,-35.269
go1_train_1_8_budget,930.0,91521024.0,2546.17,126.072,0.0,59.334,110.429,71.58,-20.589,-35.347
go1_train_1_8_budget,940.0,92504064.0,2571.916,127.323,0.0,59.806,111.355,72.477,-20.791,-35.718
go1_train_1_8_budget,950.0,93487104.0,2597.594,126.628,0.0,59.523,110.809,71.958,-20.661,-35.478
go1_train_1_8_budget,960.0,94470144.0,2623.346,125.166,0.0,58.93,109.701,70.785,-20.23,-35.089
go1_train_1_8_budget,970.0,95453184.0,2649.211,126.141,0.0,59.311,110.42,71.282,-20.265,-35.296
go1_train_1_8_budget,980.0,96436224.0,2674.966,126.823,0.0,59.519,110.82,71.8,-20.31,-35.486
go1_train_1_8_budget,990.0,97419264.0,2700.692,127.253,0.0,59.84,111.318,72.054,-20.518,-35.601
go1_train_1_8_budget,1000.0,98402304.0,2726.239,127.863,0.0,60.082,111.801,72.648,-20.793,-35.794
go1_train_1_8_budget,1010.0,99385344.0,2751.927,127.526,0.0,60.016,111.634,72.551,-20.917,-35.742
go1_train_1_8_budget,1020.0,100368384.0,2777.499,127.512,0.0,60.134,111.814,72.612,-21.109,-35.805
go1_train_1_8_budget,1030.0,101351424.0,2803.123,127.232,0.0,60.122,111.726,72.389,-21.006,-35.877
go1_train_1_8_budget,1040.0,102334464.0,2828.773,127.526,0.0,60.321,112.096,72.684,-21.217,-36.036
go1_train_1_8_budget,1050.0,103317504.0,2854.349,128.286,0.0,60.553,112.548,73.179,-21.278,-36.163
go1_train_1_8_budget,1060.0,104300544.0,2879.836,128.481,0.0,60.631,112.668,73.215,-21.226,-36.176
go1_train_1_8_budget,1070.0,105283584.0,2905.32,128.906,0.0,60.902,113.149,73.62,-21.494,-36.37
go1_train_1_8_budget,1080.0,106266624.0,2930.877,128.331,0.0,60.694,112.729,73.309,-21.499,-36.208
go1_train_1_8_budget,1090.0,107249664.0,2956.335,129.294,0.0,60.933,113.273,73.943,-21.504,-36.417
go1_train_1_8_budget,1100.0,108232704.0,2981.913,128.529,0.0,60.644,112.697,73.554,-21.447,-36.276
go1_train_1_8_budget,1110.0,109215744.0,3007.491,128.809,0.0,60.726,112.897,73.652,-21.454,-36.286
go1_train_1_8_budget,1120.0,110198784.0,3032.931,128.429,0.0,60.666,112.742,73.607,-21.646,-36.274
